TV,Radio,TV2,Season_Spring,Season_Summer,Season_Winter,Sales
41.009110318339665,24.691312270796793,30.376530943628588,False,False,False,166.37600620308936
18.141564135352898,25.10560557481778,15.114958899975148,True,False,False,88.30822401281765
42.113674674788584,40.44160877069072,37.13685178811701,False,False,False,183.82319861275815
38.61301007669453,36.81891489626312,27.842942604420436,False,False,True,175.45056190630777
52.25590679714311,48.46707325736034,41.98976498725841,True,False,False,233.99857731520885
55.12633963665739,179.1964092662982,45.38752121031764,True,False,False,435.37470988146924
78.14256258823829,26.407079092129404,64.59336689238006,True,False,False,279.1241426921674
64.25635757279075,35.90654830692309,51.93441072406427,True,False,False,240.9740381062753
41.346445165063955,41.087035805829075,31.976072614801197,False,False,True,187.3282588461492
36.52377992977463,38.204821811973645,26.736253281873548,True,False,False,173.67125611089133
57.37878757259759,35.07274031107298,46.1614617072172,False,False,False,238.92780259589594
,40.666746895891535,20.940784479795475,False,False,True,
77.47188148781531,41.692955904456724,53.213453739768426,False,True,False,298.4188917819529
67.69160181081931,43.82158991037527,55.46296086112845,False,True,False,275.5272689119857
42.962365218429426,36.48709887589643,37.081696698002126,False,False,False,199.47037728765443
24.302982063636836,28.328819196831457,12.353588344283956,False,False,False,110.03548669228974
70.3080856124812,157.33568432166612,53.21727637585514,False,False,True,453.96538214164343
48.28190232121073,42.06508966508357,40.48298463998418,False,True,False,214.09008505714672
68.56724467960193,21.83064329012764,61.02628215281664,False,True,False,250.03059046261123
,33.686733088729014,20.92924921749382,False,True,False,
41.00937465569341,26.066611876726395,30.62349090086732,False,True,False,154.61279551176568
50.07865549577275,30.287448229348175,39.51423507330368,False,True,False,195.83819652017814
50.70470890647113,42.78451862607299,44.68839638262146,True,False,False,219.31272595709598
43.249017927811344,31.910990680199035,32.66132180487547,False,False,False,186.59645143360305
59.34274898521248,30.464365481561487,45.07662316821923,True,False,False,227.86514538447784
,16.401438590200808,25.74032428086277,False,True,False,
47.8643077246806,37.46253566027221,35.431460354968344,False,False,True,205.11841822249923
51.804434475678484,36.45484181141075,41.81155852852718,False,False,True,214.5039219543472
57.71658251088124,51.6325472330546,51.04730138411367,False,True,False,264.5586998221279
60.674223171333345,26.922217650469992,49.50861635641477,False,True,False,223.7312675382533
33.13036862243196,32.19150327663939,25.747234391566707,False,False,True,146.61369347383447
26.988287438965667,32.49383683710755,20.715196144425903,True,False,False,133.30248981313295
69.16515232847763,45.77453279763475,50.642549436692136,True,False,False,277.7451387365933
54.98471017969388,29.04704467613048,46.63709747519658,False,True,False,195.95675070787996
38.7727019516517,32.790215257703395,30.784649970282953,True,False,False,165.37821224853283
73.26727963283784,36.078965097165394,58.072383965498396,False,False,True,275.11438058101356
51.73511951439288,31.86609123156358,50.96741831504889,True,False,False,198.6535204642895
67.6894577609574,25.535663854494718,55.04782493386298,False,True,False,249.65653536559805
51.01277722115164,31.940899928983075,38.55484862663576,False,False,True,196.66424478403357
80.91121887322981,40.73631749859772,63.44990230996723,True,False,False,307.4830818237823
76.33011263664807,19.7348470058894,64.50942723690872,False,False,False,257.40975242002844
46.2655377728139,31.32969674146876,37.352241449864415,False,False,True,188.65271847581909
,22.998791850608267,47.34401747650018,False,False,True,
59.680639243777215,41.950466289248425,50.50219819874739,False,False,False,231.50702209407626
70.52947336298523,73.84065476081126,54.4191464337712,False,False,False,323.88268936405086
35.52614809129843,24.410781527284115,34.04081180169138,False,False,True,163.5061964825271
60.29077189997659,33.772118750645205,51.47276171712522,False,False,False,219.07638705886777
65.87636730274382,45.65524029234341,51.359128155218805,False,True,False,265.6510986370225
23.618907703653285,29.34249738927012,22.738175248127966,False,True,False,123.85638379345558
32.25112231001337,122.24002366534009,26.00446437959291,False,True,False,282.526356411679
,48.8115706944059,18.087534892245454,False,False,True,
45.95889748333163,15.51986099583756,38.221316438548726,False,False,False,142.1511558550103
60.76313383693943,8.011940433799182,46.071437104578926,False,False,False,199.09330715855668
72.53535578144042,172.0007225026666,56.097635128199954,True,False,False,469.5136454484524
51.111421706296625,24.979457756473888,43.97901981778078,True,False,False,193.2824700302659
,19.78767182869287,58.539060550535886,False,False,False,
29.29847812677663,37.08356447299353,22.227837111695315,False,False,False,161.74744532311325
24.44926340967268,32.43800713771199,16.69404298969009,False,False,False,126.37836352571304
49.16678451655072,24.359213692632714,40.604224810020966,False,False,True,185.13818345449894
55.76098173408961,17.196956013291057,50.79636014500113,False,False,False,181.00083714817697
49.509578778588605,38.724573282801444,36.40506428010807,True,False,False,207.58477147476717
,36.50201177958661,15.263353169539755,False,False,True,
48.66319940730818,29.00824136220617,43.16722119209284,False,False,False,188.85754513068
30.432957492427203,48.466369960476655,24.107441820204617,True,False,False,159.95317653849708
60.04508823245058,19.299152336738473,49.39318597470967,False,False,True,206.5032998916889
55.498973691452726,14.74474829075261,41.211998368721545,False,False,False,192.89517499412963
35.90180320508967,23.080919301187556,30.006363855694683,False,False,False,148.4018920815236
42.2919962399496,29.544139836445023,33.272164196946036,False,False,False,182.08187939708526
34.11179717166573,32.43339449322692,30.24662772437217,False,False,True,145.0254841091547
49.059813540902425,27.587639421436702,42.8100089874162,True,False,False,192.76872022220323
64.32713480751858,33.520553965142966,59.2303987720707,True,False,False,242.28860373492722
35.21410930496684,17.48460575809556,29.9101869636142,False,True,False,131.13136291497761
57.560697732767665,44.437646040732595,47.025947135960635,False,False,False,242.5531690916739
42.04613572441339,29.178488216074314,34.22006148426272,False,True,False,173.1673895263512
38.10690751606484,41.172958315881274,29.426027134419805,False,True,False,180.31030486834902
48.394544600681634,33.42725346377704,39.73108721093038,True,False,False,186.864744460144
34.47136516370939,34.567532191537836,26.690887900550425,False,False,True,151.26690252110328
41.69526041979227,35.69767280232204,33.86159126464266,False,False,True,192.51923666700134
,34.47708560017315,29.5782578957577,True,False,False,
79.47087699374583,36.42722759867544,60.55707389915775,False,False,True,297.5015875633938
50.52895327957593,43.29152530132431,43.84279830704788,False,True,False,224.96147828705972
39.50411738011122,31.965211697014702,35.55463910610857,False,False,False,170.16771426474224
53.20969866101333,37.09003757588512,42.213553347837426,True,False,False,219.63633339464397
48.31507925463755,29.102643057127732,32.28649870668426,False,False,False,195.7558237835543
46.685456007001655,44.40117215449473,35.52489884431803,False,False,True,191.72481616557107
59.21250050065138,23.2360769794073,51.260984040204434,False,False,False,208.57201572978082
61.36261565070958,240.04702164554078,49.021488333671016,False,False,True,549.9072257924366
42.04248278584209,29.598420493556567,30.636079531788937,False,False,True,183.62623355432237
41.3627263903298,15.692248978819519,31.57585634857919,False,True,False,148.15531711646483
45.874224542725344,31.281044149107892,39.22123971369393,False,False,True,179.7865081577891
15.471182528966224,23.18948342525119,14.017146727777117,False,True,False,74.65308432789145
27.272134067021717,38.406435489887244,21.10091095610829,False,True,False,146.4969450635206
70.50311401166786,23.473760206976092,55.30201797389023,False,True,False,244.97779368633263
74.67451570251926,25.538165667852205,58.564338114883945,True,False,False,262.2731952430134
46.264459406654325,11.104592690544692,34.244336971827956,True,False,False,160.37050880595856
58.648354445836496,25.476936807509233,51.76481062507753,False,False,True,192.9482790872247
54.66875231815304,5.761206733710434,42.76804044688842,False,True,False,188.65100714708942
96.18321212682856,14.160971765142767,80.59804526393935,True,False,False,303.94250334779133
66.79362367151865,37.604146561442974,57.998847092982274,False,True,False,258.72258181250896
48.0812361277885,37.85800158650832,41.45992159667468,False,False,False,187.39313465515784
35.666893390993614,34.254575617849646,27.23865377464075,False,False,False,155.002214716515
25.90330519613641,20.33023856870787,21.93383442791896,False,False,False,118.16277781239181
,29.5228864385802,42.36897681123393,False,False,True,
38.654738820735446,29.963974609094315,28.212685474397972,False,True,False,169.91977907336093
28.666194356034886,18.416353108074574,23.90603332999272,False,False,False,111.43354396035744
40.301406736362104,45.0339830176715,28.704006015610275,True,False,False,192.35251025735508
33.77677994578407,38.77362290575671,30.58446212201195,False,False,False,164.75096950386816
75.30712452608847,27.79035826170336,58.8518477289756,False,False,False,271.1382829667479
63.224596354241754,30.268858389945308,51.18315605101193,False,False,False,228.1574714345966
49.88041038025074,32.08382807947552,40.75419191883901,False,False,True,196.8505800876853
72.19916208335039,9.582651315757094,56.982614745568085,True,False,False,219.27901380568028
51.16052461471428,27.528226174794032,42.68850109619725,False,True,False,198.7082837590385
37.08073698007605,23.180157520022014,28.239878614193266,True,False,False,159.62888845238857
72.84686115904486,19.983799901050844,60.891380819607626,False,True,False,233.92075623529917
58.08365065526988,27.188997071140452,42.42898148347566,False,False,True,210.94128032341604
34.441307685103155,47.976865268495224,27.93218488672176,False,False,True,175.8350187509888
47.14491982874588,36.4084286126701,43.53272286017155,False,False,True,199.43413379495124
36.86572619922865,24.28821010217203,26.491586985566194,False,False,True,156.0629041624194
,178.62913906780793,21.373168316853416,False,True,False,
